text,label
"jakarta, pada sebagian kasus, kelainan bentuk tungkai seperti kaki o atau x dapat menetap dan berpotensi memengaruhi fungsi sendi, pola berjalan, hingga kenyamanan anak di kemudian hari. dalam kondisi seperti ini, dunia medis memiliki prosedur khusus yang dapat membantu mengarahkan kembali pertumbuhan tulang, yaitu guided growth surgery . dokter spesialis ortopedi konsultan ortopedi anak dr. mohammad aulia herdiyana, sp. ot, subsp. a k menjelaskan, guided growth surgery merupakan tindakan pembedahan yang memanfaatkan lempeng pertumbuhan tulang anak. suatu pembedahan dengan memasangkan implan ke lempeng pertumbuhannya dengan harapan kita bisa memanipulasi lempeng pertumbuhan tersebut supaya tumbuh dengan bentuk yang lebih baik, tutur dr.aulia dalam media discussion rs pondok indah group di senayan, jakarta pusat, rabu 28 1 2026 .",valid
"peringatan hari gizi nasional yang diperingati setiap tanggal 25 januari merupakan momentum penting untuk meningkatkan komitmen bersama membangun gizi menuju bangsa sehat melalui gizi seimbang dan produksi pangan berkelanjutan. salah satunya diwujudkan dengan upaya pemenuhan kebutuhan gizi masyarakat terutama pada 1.000 hari pertama kehidupan hpk dan usia remaja. merayakan hari gizi nasional 2026, persatuan ahli gizi indonesia persagi kembali mencatatkan rekor museum rekor dunia indonesia muri atas penyelenggaraan edukasi gizi serentak di 1.800 sekolah seluruh indonesia. capaian ini menjadi puncak peringatan hari gizi nasional ke 66 tahun 2026. mengusung tema gizi optimal mewujudkan generasi emas 2045 , ketua umum persagi doddy izwardi menegaskan, keberhasilan indonesia di masa depan sangat ditentukan oleh kualitas gizi masyarakat hari ini.",valid
"jakarta, kementerian kesehatan ri memastikan bahwa layanan skrining hpv bagi perempuan bisa diakses secara gratis mulai tahun ini melalui program cek kesehatan gratis ckg . kebijakan ini diharapkan menjadi pintu masuk bagi lebih banyak perempuan untuk melakukan deteksi dini tanpa terbebani biaya, sekaligus memperkecil risiko keterlambatan diagnosis. selama ini, kanker serviks masih menjadi masalah kesehatan serius. setiap tahun diperkirakan terdapat lebih dari 36.000 kasus baru yang terdeteksi. ironisnya, sekitar 70 persen dari kasus tersebut baru diketahui ketika sudah berada di stadium lanjut. kondisi ini membuat peluang pengobatan menjadi lebih kecil dan risiko kematian meningkat secara signifikan. oleh karena itu, perluasan akses skrining menjadi salah satu langkah penting yang diambil pemerintah. direktur penyakit tidak menular kementerian kesehatan ri, dr.",valid
"jakarta, selama ini, banyak orang menganggap infeksi human papillomavirus hpv sebagai penyakit menular seksual. stigma tersebut membuat pembahasan soal hpv kerap diselimuti rasa malu, takut, bahkan penilaian moral. padahal, menurut dokter, cara pandang itu tidak sepenuhnya tepat dan justru perlu diluruskan agar masyarakat tidak salah memahami risiko serta cara pencegahannya. perwakilan himpunan onkologi ginekologi indonesia hogi dr. dr. tofan widya utami, spog k menegaskan, hpv dan kanker serviks tidak bisa serta merta dikategorikan sebagai penyakit menular seksual. kanker serviks dan virus hpv itu bukan sexually transmitted disease. ini adalah sebuah paradigma yang harus kita ubah, katanya saat ditemui di kementerian kesehatan, jakarta selatan, selasa 27 1 2026 .",valid
"pendaftaran bpjs kesehatan kini semakin mudah dengan adanya kanal layanan online. untuk memastikan perlindungan kesehatan, peserta baru dapat mendaftarkan diri atau anggota keluarga secara daring tanpa harus datang langsung ke kantor bpjs kesehatan . buku panduan layanan bpjs kesehatan 2024 memberikan informasi lengkap mengenai syarat dan prosedur pendaftaran bpjs kesehatan secara online. ada beberapa persyaratan yang harus dipenuhi untuk mendaftar bpjs kesehatan secara online. syarat syarat pendaftaran untuk peserta secara perorangan, yakni google gemini ai ilustrasi bpjs kesehatan. daftar bpjs kesehatan kini lebih mudah secara online, cukup penuhi syarat dan ikuti langkah langkah berikut untuk memastikan perlindungan kesehatan anda. pendaftaran dapat dilakukan dengan menggunakan aplikasi mobile jkn , yang dapat diunduh pada perangkat android atau ios.",valid
"sebuah video yang diunggah ikatan dokter anak indonesia idai memperlihatkan seorang ibu menangis karena anaknya sakit berat hingga sulit bernapas dan harus dirawat di rumah sakit. melalui unggahan tersebut, idai menegaskan bahwa penyakit serius seperti batuk rejan bisa dicegah dengan imunisasi lengkap sejak dini. idai juga menyoroti masih kuatnya keraguan sebagian orangtua terhadap imunisasi, meski dampaknya nyata di ruang perawatan. pesan idai jelas imunisasi adalah perlindungan anak sebelum terlambat. video itu viral dan ditonton jutaan kali. namun, alih alih empati, kolom komentar justru dipenuhi pernyataan yang meremehkan imunisasi. sejumlah warganet mengaku anaknya baik baik saja tanpa vaksin, bahkan menyebut imunisasi tidak diperlukan karena generasi terdahulu tetap panjang umur.",valid
"peserta bpjs kesehatan diimbau untuk membayar iuran tepat waktu setiap bulan agar status kepesertaan tetap aktif. keterlambatan pembayaran lebih dari 45 hari dapat menyebabkan layanan kesehatan dihentikan sementara dan dikenakan denda yang bisa mencapai rp 30.000.000. pembayaran iuran yang rutin juga memastikan perlindungan kesehatan terjamin tanpa masalah administrasi. oleh karena itu, kepatuhan dalam membayar iuran penting untuk memastikan layanan kesehatan tetap tersedia ketika dibutuhkan. ada beberapa alasan mengapa pembayaran iuran harus dilakukan tepat waktu iuran yang dibayar tepat waktu memastikan status kepesertaan tetap aktif. tanpa pembayaran rutin, peserta tidak akan bisa mengakses layanan kesehatan saat dibutuhkan.",valid
"kementerian kesehatan menyatakan hingga saat ini belum ada kasus virus nipah yang terkonfirmasi di indonesia, meski penyakit menular tersebut kembali dilaporkan muncul di india. pemerintah meningkatkan kewaspadaan menyusul laporan organisasi kesehatan dunia who terkait temuan kasus di asia. virus nipah diketahui memiliki tingkat kematian tinggi dan belum tersedia vaksin maupun obat khusus. masyarakat diimbau tetap waspada dan memahami risiko penularannya. virus nipah merupakan penyakit infeksi yang pertama kali ditemukan di malaysia pada 1998. sejak itu, virus ini dilaporkan muncul di sejumlah negara asia, termasuk india, bangladesh, singapura, dan filipina. penyakit ini tergolong zoonosis, yaitu infeksi yang dapat menular dari hewan ke manusia. karena karakter penularan dan dampaknya yang serius, virus nipah termasuk penyakit infeksi emerging yang menjadi perhatian dunia.",valid
"kementerian kesehatan menegaskan hingga kini belum ada kasus virus nipah di indonesia yang terkonfirmasi. pemerintah menyatakan tetap meningkatkan kewaspadaan karena faktor risiko ekologis di tanah air. kepala biro komunikasi dan informasi publik kemenkes, aji muhawarman, menyampaikan bahwa berdasarkan pemantauan hingga 23 januari 2026, tidak ditemukan kasus nipah di indonesia. saat ini belum ada laporan kasus konfirmasi penyakit virus nipah di indonesia, tulis aji dalam keterangan tertulis yang diterima , rabu 28 1 2026 . epidemiolog griffith university australia, dr. dicky budiman b.med, mscph, phd, menjelaskan bahwa virus nipah merupakan virus zoonotik, yakni penyakit yang menular dari hewan ke manusia. reservoir alaminya adalah kelelawar buah , khususnya dari genus pteropus, kata dicky saat dihubungi , rabu.",valid
"stunting pada anak ternyata tidak berhenti sebagai persoalan berat dan tinggi badan saja. kondisi ini berkaitan dengan peningkatan risiko diabetes dan hipertensi saat dewasa. kalau menurut penelitian, risikonya itu kira kira dua sampai tiga kali lipat lebih besar untuk mengalami diabetes dan hipertensi, tutur dokter spesiali anak dari primaya hospital kelapa gading, dr susanti himawan saat diwawancarai via google meet, rabu 28 1 2026 . ia menyebutkan, bukti ilmiah menunjukkan anak anak stunting mengalami perubahan metabolisme tubuh yang berlangsung dalam jangka panjang. salah satu perubahan metabolisme tubuh tersebut adalah meningkatnya resistensi insulin, kondisi ketika tubuh tidak merespons insulin secara efektif, yang menjadi salah satu faktor utama terjadinya diabetes.",valid
"jakarta, kementerian kesehatan ri terus memperkuat strategi pencegahan kanker serviks dengan menempatkan vaksinasi hpv pada anak di bawah usia 15 tahun sebagai prioritas utama. langkah ini dinilai krusial untuk memutus rantai penularan human papillomavirus hpv , yang menjadi penyebab utama kanker leher rahim, sejak usia dini. kanker serviks hingga kini masih menjadi persoalan kesehatan serius di indonesia. setiap tahun, diperkirakan terdapat lebih dari 36.000 kasus baru yang terdeteksi. ironisnya, sekitar 70 persen dari kasus tersebut baru diketahui saat sudah memasuki stadium lanjut. kondisi ini membuat risiko kematian meningkat secara signifikan, karena penanganan menjadi jauh lebih sulit. wakil menteri kesehatan ri prof. dr. dante saksono harbuwono, sp.pd kemd., ph.d.",valid
"dokter dari ikatan dokter anak indonesia idai , keberadaan nomor bpom saja tidak cukup untuk memastikan makanan benar benar sesuai bagi anak, terutama bayi dan balita. anggota unit kerja koordinasi ukk nutrisi dan penyakit metabolik idai , dr. dr. klara yuliarti, sp.a, subsp.n.p.m k , menegaskan bahwa orang tua perlu memahami lebih jauh cara membaca label pangan, mulai dari kategori produk hingga klaim gizi yang tertera. kalau kita tidak paham aturannya, kita juga tidak tahu apa yang bisa kita interpretasikan dari label makanan, ujar dr. klara dalam diskusi media, selasa 27 1 2026 . menurut dr. klara, tidak semua pangan yang memiliki izin edar bpom otomatis cocok untuk anak. salah satu kesalahan yang sering terjadi adalah tidak mengecek kategori pangan. produk pangan terbagi menjadi pangan segar, pangan olahan siap saji, dan pangan olahan kemasan.",valid
"bekasi, banyak orangtua masih menganggap susu sebagai minuman wajib bagi anak, bahkan setelah usia dua tahun. meski susu termasuk salah satu sumber gizi, namun anak di atas usia dua tahun sebenarnya tak harus mengonsumsinya. sebenarnya, setelah berusia dua tahun, anak tidak wajib minum susu, ungkap dr. susanti himawan, sp.a dari primaya hospital kelapa gading, saat diwawancarai via google meet, rabu 28 1 2026 . dokter spesialis anak yang juga berpraktik sebagai konselor laktasi ini melanjutkan, susu hanya diperlukan selama masa pemberian makanan pendamping air susu ibu mpasi , yakni selama dua tahun pertama. setelah itu, susu tidak diperlukan karena fokus pemenuhan gizi anak bukan lagi bergantung pada susu, melainkan kualitas makanan harian. kita mengutamakan sumber gizi yang didapat anak berasal dari nutrisi yang berkualitas baik, dan gizi seimbang.",valid
"kementerian kesehatan memastikan belum ada kasus virus nipah yang terkonfirmasi di indonesia, meski penyakit menular berbahaya itu kembali dilaporkan muncul di india. pemerintah menyatakan terus meningkatkan kewaspadaan menyusul laporan organisasi kesehatan dunia who terkait temuan kasus nipah pada tenaga kesehatan di benggala barat. hingga saat ini, indonesia masih berada dalam kondisi aman dari virus yang memiliki tingkat kematian tinggi tersebut. meski begitu, masyarakat diminta tetap waspada dan mengikuti langkah pencegahan yang dianjurkan. kepala biro komunikasi dan informasi publik kemenkes, aji muhawarman, mengatakan bahwa kondisi di indonesia masih terkendali meski laporan kasus kembali muncul di india. hingga saat ini belum dilaporkan adanya kasus konfirmasi penyakit virus nipah di indonesia, ujar aji dalam keterangan tertulis yang diterima kompas.",valid
"pemerintah india meluruskan kabar yang sempat memicu kekhawatiran publik. hingga akhir januari 2026, hanya dua kasus virus nipah yang terkonfirmasi secara resmi di benggala barat, bukan lima seperti yang dilaporkan sejumlah media internasional. klarifikasi ini disampaikan kementerian kesehatan dan kesejahteraan keluarga india setelah muncul pemberitaan yang menyebut virus mematikan tersebut telah menginfeksi lebih banyak orang. otoritas kesehatan menegaskan, angka yang beredar sebelumnya bersifat spekulatif dan tidak akurat. dalam pernyataan tertulis yang dirilis selasa 27 1 2026 , kementerian kesehatan india menyatakan bahwa laporan mengenai lima kasus virus nipah tidak sesuai dengan data resmi.",valid
"kementerian kesehatan menyatakan hingga saat ini belum ada kasus virus nipah yang terkonfirmasi di indonesia, meski penyakit menular berisiko kematian tinggi itu kembali dilaporkan muncul di india. pemerintah meningkatkan kewaspadaan menyusul laporan organisasi kesehatan dunia who terkait temuan kasus di asia. virus nipah dikenal sebagai penyakit zoonosis berbahaya dan belum memiliki vaksin maupun obat khusus. karena itu, masyarakat diimbau memahami cara penularan dan gejalanya sejak dini. kepala biro komunikasi dan informasi publik kementerian kesehatan, aji muhawarman, menegaskan bahwa hingga kini indonesia masih bebas dari virus nipah. hingga saat ini belum dilaporkan adanya kasus konfirmasi penyakit virus nipah di indonesia, ujar aji dalam keterangan tertulis yang diterima , rabu 28 1 2026 .",valid
"virus nipah dikenal sebagai patogen zoonosis yang dapat berpindah dari hewan ke manusia dan memicu penyakit serius, termasuk gangguan pernapasan dan radang otak. world health organization who mencatat virus ini memiliki tingkat kematian tinggi dan belum memiliki vaksin maupun pengobatan khusus. kasus terbaru di india menunjukkan bahwa pemahaman mengenai penyebab virus nipah menjadi penting untuk mencegah penularan lebih luas. mengutip who, virus nipah merupakan virus zoonotik yang secara alami hidup pada hewan, terutama kelelawar buah dari genus pteropus. kelelawar tersebut bertindak sebagai reservoir alami virus nipah dan umumnya tidak menunjukkan gejala sakit. who menjelaskan bahwa virus dapat berpindah dari kelelawar ke hewan lain, seperti babi, sebelum akhirnya menginfeksi manusia.",valid
"negara negara di asia mulai meningkatkan kewaspadaan setelah terdeteksi kasus virus nipah di benggala barat, india. otoritas kesehatan di sejumlah negara memantau perkembangan situasi dan memperketat pengawasan, mengingat virus ini dikenal memiliki tingkat kematian yang tinggi. virus nipah merupakan penyakit zoonosis yang dapat menular antara hewan dan manusia, terutama melalui kelelawar buah dan babi. infeksi pada manusia dapat menimbulkan gejala yang bervariasi, mulai dari demam hingga gangguan saraf berat seperti radang otak , yang berpotensi berujung pada kematian, menurut pakar di cleveland clinic. di thailand, pemerintah setempat mengonfirmasi lima orang telah terinfeksi virus nipah. otoritas kesehatan menegaskan, langkah pemantauan dan pencegahan terus diperkuat untuk mencegah penyebaran lebih lanjut.",valid
"jakarta, primaya hospital group resmi membuka primaya hospital kelapa gading di cakung barat, cakung, jakarta timur, selasa 27 1 2026 . kehadiran rumah sakit ini diharapkan dapat memperluas akses masyarakat terhadap layanan kesehatan berkualitas tinggi, khususnya di wilayah dki jakarta. gubernur dki jakarta pramono anung wibowo mengungkapkan, hadirnya rumah sakit ini merupakan bagian penting dalam ekosistem layanan kesehatan di ibu kota. kehadiran primaya hospital kelapa gading menjadi bagian penting dalam memperkuat ekosistem layanan kesehatan di jakarta, khususnya di wilayah jakarta utara dan timur yang terus berkembang, tutur dia di lokasi, selasa. adapun primaya hospital kelapa gading adalah rumah sakit ke 192 di jakarta.",valid
